url,parsed_category,manual_category_id,manual_category_en,manual_category,s3_url
https://rutube.ru/video/1f4c3a7e162f62468cc34efef7b8178d/,"('Хитрости саперов на передовой', 8, 'Новости и СМИ')",10,Life Hacks,Лайфхаки,https://storage.yandexcloud.net/rutube-tagging/1f4c3a7e162f62468cc34efef7b8178d.mp4
https://rutube.ru/video/c24a5759eb14c9cf0b9294019e792919/,"('Народная смекалка в действии (2 серия)', 57, 'Развлечения')",10,Life Hacks,Лайфхаки,https://storage.yandexcloud.net/rutube-tagging/c24a5759eb14c9cf0b9294019e792919.mp4
https://rutube.ru/video/7498dbc33e73d5e217ae58ff25d9153f/,"('Смекалка! Кран в ванной! Барашки на кран.', 73, 'Лайфстайл')",10,Life Hacks,Лайфхаки,https://storage.yandexcloud.net/rutube-tagging/7498dbc33e73d5e217ae58ff25d9153f.mp4
https://rutube.ru/video/cd3a940f9e91c5a170d169cf443f9c36/,"('Русская смекалка, как вытащить машину из ледяного озера!', 68, 'Техника и оборудование')",10,Life Hacks,Лайфхаки,https://storage.yandexcloud.net/rutube-tagging/cd3a940f9e91c5a170d169cf443f9c36.mp4
https://rutube.ru/video/9b8d5955cccba849c4065edc2ee6b7fe/,"('""Интро"" обработка Филипп Буин | Проект ""NeoClassic""', 6, 'Музыка')",11,Music,Музыка,https://storage.yandexcloud.net/rutube-tagging/9b8d5955cccba849c4065edc2ee6b7fe.mp4
https://rutube.ru/video/3b0d369322f5048c1d2f9cb150d97d3c/,"('Бьянка & Ляма - Косы', 6, 'Музыка')",11,Music,Музыка,https://storage.yandexcloud.net/rutube-tagging/3b0d369322f5048c1d2f9cb150d97d3c.mp4
https://rutube.ru/video/27460a5a05c167a64382793ec4f45fe9/,"('АХ, как ХОЧЕТСЯ вернуться в ГОРОДОК', 6, 'Музыка')",11,Music,Музыка,https://storage.yandexcloud.net/rutube-tagging/27460a5a05c167a64382793ec4f45fe9.mp4
https://rutube.ru/video/c6840be3da1effe57516518e49118b40/,"('Wayne - Strangers in the dark (МУЗЫКА, АУДИО ВИЗУАЛИЗАЦИЯ)', 6, 'Музыка')",11,Music,Музыка,https://storage.yandexcloud.net/rutube-tagging/c6840be3da1effe57516518e49118b40.mp4
https://rutube.ru/video/8b197ef38fd328ee723dd83f96d1a15e/,"('Parker & Wayne - Воин (МУЗЫКА, АУДИО ВИЗУАЛИЗАЦИЯ)', 6, 'Музыка')",11,Music,Музыка,https://storage.yandexcloud.net/rutube-tagging/8b197ef38fd328ee723dd83f96d1a15e.mp4
https://rutube.ru/video/8bec16143d9faa8e65d2d1ddeaabd29c/,"('Wayne - Only love you (МУЗЫКА, АУДИО ВИЗУАЛИЗАЦИЯ)', 6, 'Музыка')",11,Music,Музыка,https://storage.yandexcloud.net/rutube-tagging/8bec16143d9faa8e65d2d1ddeaabd29c.mp4
https://rutube.ru/video/e567a2d8c7dc23ca5df4ee743ece5fe3/,"('Kolya Funk - Exclusive Mix (September 2024)', 6, 'Музыка')",11,Music,Музыка,https://storage.yandexcloud.net/rutube-tagging/e567a2d8c7dc23ca5df4ee743ece5fe3.mp4
https://rutube.ru/video/bcc01e182a08216a5244c4cbc388834b/,"('чувашская песня. галина таймасова', 6, 'Музыка')",11,Music,Музыка,https://storage.yandexcloud.net/rutube-tagging/bcc01e182a08216a5244c4cbc388834b.mp4
https://rutube.ru/video/932ffc9f45514eb121e671b6530595c8/,"('ИнкVеста _ Дежавю ( ll версия )', 6, 'Музыка')",11,Music,Музыка,https://storage.yandexcloud.net/rutube-tagging/932ffc9f45514eb121e671b6530595c8.mp4
https://rutube.ru/video/98e856b1db8cf7072c3a8288c896eaf1/,"('Destiny 2: The Witch Queen OST - Fear Swells (Ambient)', 6, 'Музыка')",11,Music,Музыка,https://storage.yandexcloud.net/rutube-tagging/98e856b1db8cf7072c3a8288c896eaf1.mp4
https://rutube.ru/video/773f7189cc9018778a07f7230f3be08c/,"('LEGO Звёздные войны Восстанови галактику   Трейлер', 7, 'Мультфильмы')",12,Cartoons,Мультфильмы,https://storage.yandexcloud.net/rutube-tagging/773f7189cc9018778a07f7230f3be08c.mp4
https://rutube.ru/video/d9580996cc5cbbad4c0b2a5fb4e78764/,"(""Colors on Daddy's Face, The Colors Song, SuperJoJo"", 7, 'Мультфильмы')",12,Cartoons,Мультфильмы,https://storage.yandexcloud.net/rutube-tagging/d9580996cc5cbbad4c0b2a5fb4e78764.mp4
https://rutube.ru/video/c38705c40bc44e859a404ca4ed1b9131/,"('SM2ed Animated story video L3 U0', 7, 'Мультфильмы')",12,Cartoons,Мультфильмы,https://storage.yandexcloud.net/rutube-tagging/c38705c40bc44e859a404ca4ed1b9131.mp4
https://rutube.ru/video/a8f02d663809ce85d20cbb786c524088/,"('Los villanos gigantes destruyeron la ciudad _ Wheel City Heroes (WCH) Police Tru', 7, 'Мультфильмы')",12,Cartoons,Мультфильмы,https://storage.yandexcloud.net/rutube-tagging/a8f02d663809ce85d20cbb786c524088.mp4
https://rutube.ru/video/8ee035e0ea54a0810ae29061cd21ae1c/,"('Команда Автомеханика Роби. Строительные Машинки. Мультики Крошки Антошки', 7, 'Мультфильмы')",12,Cartoons,Мультфильмы,https://storage.yandexcloud.net/rutube-tagging/8ee035e0ea54a0810ae29061cd21ae1c.mp4
https://rutube.ru/video/5569fedcdc93d25bc221bd011e164e9e/,"('Рисуем ТРАНСПОРТ / 20 мин. Оживающие рисунки', 7, 'Мультфильмы')",12,Cartoons,Мультфильмы,https://storage.yandexcloud.net/rutube-tagging/5569fedcdc93d25bc221bd011e164e9e.mp4
https://rutube.ru/video/9da06cb4e19c72f71745d1c218f6ac1f/,"('Атлантида: Затерянный мир / Atlantis: The Lost Empire (Мультфильм, 2001)', 7, 'Мультфильмы')",12,Cartoons,Мультфильмы,https://storage.yandexcloud.net/rutube-tagging/9da06cb4e19c72f71745d1c218f6ac1f.mp4
https://rutube.ru/video/66a48af7c6893ed2540db08d5e180f43/,"('Супер Крылья Фильм Дублированный трейлер', 7, 'Мультфильмы')",12,Cartoons,Мультфильмы,https://storage.yandexcloud.net/rutube-tagging/66a48af7c6893ed2540db08d5e180f43.mp4
https://rutube.ru/video/cb8ef49936f62ff513f6dd95c3bef19e/,"('Красавица и чудовище (мультфильм, 1991)', 7, 'Мультфильмы')",12,Cartoons,Мультфильмы,https://storage.yandexcloud.net/rutube-tagging/cb8ef49936f62ff513f6dd95c3bef19e.mp4
https://rutube.ru/video/27980d9044bbc4d8976440afa246daed/,"('Везуха!  5 серия. Блохнесское чудовище', 7, 'Мультфильмы')",12,Cartoons,Мультфильмы,https://storage.yandexcloud.net/rutube-tagging/27980d9044bbc4d8976440afa246daed.mp4
https://rutube.ru/video/6b2d41b68f1ead40832099651d6b2f01/,"('Разрушения, пожары и взрывы. «Хезболла» запустила рекордное количество ракет по Израилю', 8, 'Новости и СМИ')",13,News,Новости,https://storage.yandexcloud.net/rutube-tagging/6b2d41b68f1ead40832099651d6b2f01.mp4
https://rutube.ru/video/16729256f036be36c724b6edb0dd679e/,"('«Сегодня»: 17 сентября 2024\xa0года. 19:00 | Выпуск новостей | Новости НТВ', 8, 'Новости и СМИ')",13,News,Новости,https://storage.yandexcloud.net/rutube-tagging/16729256f036be36c724b6edb0dd679e.mp4
https://rutube.ru/video/1efee6ba782800e7afc95bf167ce867c/,"('Путин предупредил Запад, ЦБ повысил ставку, на Трампа снова покушаются | ПО СУТИ ДЕЛА | 17.09.2024', 8, 'Новости и СМИ')",13,News,Новости,https://storage.yandexcloud.net/rutube-tagging/1efee6ba782800e7afc95bf167ce867c.mp4
https://rutube.ru/video/812bd34557a22b185aca4e68a0276783/,"('Полный Абзац 18.09.24 + «Так сказать» с Павлом Устиновым', 8, 'Новости и СМИ')",13,News,Новости,https://storage.yandexcloud.net/rutube-tagging/812bd34557a22b185aca4e68a0276783.mp4
https://rutube.ru/video/7aee97a411814fecbaaaca2cd05152b9/,"('Новости 18:30 от 17.09.2024', 8, 'Новости и СМИ')",13,News,Новости,https://storage.yandexcloud.net/rutube-tagging/7aee97a411814fecbaaaca2cd05152b9.mp4
https://rutube.ru/video/75b6cf48bd1714a814b2a0754c393498/,"('Правительство России утвердило правила получения остатка маткапитала. На что можно потратить деньги?', 8, 'Новости и СМИ')",13,News,Новости,https://storage.yandexcloud.net/rutube-tagging/75b6cf48bd1714a814b2a0754c393498.mp4
https://rutube.ru/video/0ab82ff8c75da1f190d0729c79441bae/,"('«Сегодня в Москве»: 17\xa0сентября 2024\xa0года', 8, 'Новости и СМИ')",13,News,Новости,https://storage.yandexcloud.net/rutube-tagging/0ab82ff8c75da1f190d0729c79441bae.mp4
https://rutube.ru/video/050fc6d1fda93064f5ad8009491be332/,"('Задержание Пашаева, «база врагов» Медведева, Макрон на выход', 8, 'Новости и СМИ')",13,News,Новости,https://storage.yandexcloud.net/rutube-tagging/050fc6d1fda93064f5ad8009491be332.mp4
https://rutube.ru/video/7c5e6c0506dcc276445c783b69585137/,"('‼️⚡️Удар УКРАИНЫ по СКЛАДУ БК! При чём тут ""Герой России""?', 8, 'Новости и СМИ')",13,News,Новости,https://storage.yandexcloud.net/rutube-tagging/7c5e6c0506dcc276445c783b69585137.mp4
https://rutube.ru/video/7fa5136ddfccc4b036c5f7423fb8bcb2/,"('Совещание по вопросам развития Вооружённых Сил в условиях специальной военной операции', 8, 'Новости и СМИ')",13,News,Новости,https://storage.yandexcloud.net/rutube-tagging/7fa5136ddfccc4b036c5f7423fb8bcb2.mp4
https://rutube.ru/video/1f57eabfc0cd509aa1e36f9b0bf5529c/,"('Главная ОШИБКА всех УЧИТЕЛЕЙ! Не совершайте эту ошибку', 17, 'Обучение')",14,Training,Обучение,https://storage.yandexcloud.net/rutube-tagging/1f57eabfc0cd509aa1e36f9b0bf5529c.mp4
https://rutube.ru/video/444b9d22e5566b5b8a69ec6e67a5e9c9/,"('Хочешь быть трейдером в 40? Посмотри это видео /// Старый трейдер', 17, 'Обучение')",14,Training,Обучение,https://storage.yandexcloud.net/rutube-tagging/444b9d22e5566b5b8a69ec6e67a5e9c9.mp4
https://rutube.ru/video/b478563c4e441a1cb41a140f588fb8a8/,"('90% музыкантов НЕ ЗНАЮТ ЭТОГО! Развиваем технику владения смычком! Постановка ПРАВОЙ РУКИ!', 17, 'Обучение')",14,Training,Обучение,https://storage.yandexcloud.net/rutube-tagging/b478563c4e441a1cb41a140f588fb8a8.mp4
https://rutube.ru/video/dabbf2b0c522d4d3820538cb9c49442b/,"('Техника МОМЕНТАЛЬНОГО увеличения скорости чтения', 17, 'Обучение')",14,Training,Обучение,https://storage.yandexcloud.net/rutube-tagging/dabbf2b0c522d4d3820538cb9c49442b.mp4
https://rutube.ru/video/077f970f09e96bddcc96ef266c7827ac/,"('16 задание ЕГЭ по географии', 17, 'Обучение')",14,Training,Обучение,https://storage.yandexcloud.net/rutube-tagging/077f970f09e96bddcc96ef266c7827ac.mp4
https://rutube.ru/video/a6fa3436d6dad5399a2fbaa409ba0668/,"(""[UV] Меч Экко из Лиги Легенд в Блендере 2.9 | Ekko's Sword League of Legends - Blender 3D"", 17, 'Обучение')",14,Training,Обучение,https://storage.yandexcloud.net/rutube-tagging/a6fa3436d6dad5399a2fbaa409ba0668.mp4
https://rutube.ru/video/1a60dbc5d2f2062c96edf60058c3e869/,"('40 Basic Chinese Verbs You Must Know - Beginner Chinese', 17, 'Обучение')",14,Training,Обучение,https://storage.yandexcloud.net/rutube-tagging/1a60dbc5d2f2062c96edf60058c3e869.mp4
https://rutube.ru/video/7a25c1b1a3e1212119a4005cbb7c0c50/,"('ГРАНД БАТМАН. РАЗБОР ДЛЯ НАЧИНАЮЩИХ #урокибалетадлявсех', 17, 'Обучение')",14,Training,Обучение,https://storage.yandexcloud.net/rutube-tagging/7a25c1b1a3e1212119a4005cbb7c0c50.mp4
https://rutube.ru/video/460757984daca973e8ccdb9858aa9499/,"('Никогда ТАК не заходи на маркетплейсы! / ПОШАГОВАЯ инструкция выхода на рынок', 17, 'Обучение')",14,Training,Обучение,https://storage.yandexcloud.net/rutube-tagging/460757984daca973e8ccdb9858aa9499.mp4
https://rutube.ru/video/e28e9e3947371fc7da7bba34b605bc36/,"('Охота и рыбалка на реке Лозьва, 80-ый км./Рыбалка и охота удалась!/часть 5/1-7.09.2023', 11, 'Путешествия')",15,Hunting and fishing,Охота и рыбалка,https://storage.yandexcloud.net/rutube-tagging/e28e9e3947371fc7da7bba34b605bc36.mp4
https://rutube.ru/video/cd0bddfd37617f76c068ee6870aec199/,"('Вернуться в тайгу. Промысловая охота и рыбалка у северных селькупов. 1 часть | С полем!', 53, 'Охота и рыбалка')",15,Hunting and fishing,Охота и рыбалка,https://storage.yandexcloud.net/rutube-tagging/cd0bddfd37617f76c068ee6870aec199.mp4
https://rutube.ru/video/d72883228e47cde494759541b3ad4a4b/,"('ТОП НОВИНОК! Рыболовная выставка в Крокусе', 53, 'Охота и рыбалка')",15,Hunting and fishing,Охота и рыбалка,https://storage.yandexcloud.net/rutube-tagging/d72883228e47cde494759541b3ad4a4b.mp4
https://rutube.ru/video/6d56d3693b47ff694d088f15ab0848de/,"('Мир Охоты и Рыбалки 19-22 сентября 2024', 53, 'Охота и рыбалка')",15,Hunting and fishing,Охота и рыбалка,https://storage.yandexcloud.net/rutube-tagging/6d56d3693b47ff694d088f15ab0848de.mp4
https://rutube.ru/video/630e729e31cecf7ba826bac3da904793/,"('Весенняя охота на селезня / Охота с подсадной / На селезня из палатки засидки', 53, 'Охота и рыбалка')",15,Hunting and fishing,Охота и рыбалка,https://storage.yandexcloud.net/rutube-tagging/630e729e31cecf7ba826bac3da904793.mp4
https://rutube.ru/video/900a7fe0495a7b82827cce0d6edaef5e/,"('Тайга.  Охота и рыбалка.  Жизнь в тайге.  Сибирь заимка', 55, 'Лайфхаки')",15,Hunting and fishing,Охота и рыбалка,https://storage.yandexcloud.net/rutube-tagging/900a7fe0495a7b82827cce0d6edaef5e.mp4
https://rutube.ru/video/3f8efa44700b52cb6109c5f940ebb01e/,"('ОХОТА И РЫБАЛКА В ТАЙГЕ / ПРОВЕРЯЮ КАПКАНЫ НА КУНИЦУ И ЖЕРЛИЦЫ НА НАЛИМА И ЩУКУ / ИЗБА', 53, 'Охота и рыбалка')",15,Hunting and fishing,Охота и рыбалка,https://storage.yandexcloud.net/rutube-tagging/3f8efa44700b52cb6109c5f940ebb01e.mp4
https://rutube.ru/video/b54c67c70b9e390395cbcbcb7ac93ef0/,"('Выставка охота и рыбалка на Руси 2023! НАШ ОБЗОР!!!', 53, 'Охота и рыбалка')",15,Hunting and fishing,Охота и рыбалка,https://storage.yandexcloud.net/rutube-tagging/b54c67c70b9e390395cbcbcb7ac93ef0.mp4
https://rutube.ru/video/249d65cb39249ee480d0d189efd2fffb/,"('Выставка ОХОТА и РЫБАЛКА 2024!  Ищем новинки для КАРПФИШИНГА!', 53, 'Охота и рыбалка')",15,Hunting and fishing,Охота и рыбалка,https://storage.yandexcloud.net/rutube-tagging/249d65cb39249ee480d0d189efd2fffb.mp4
https://rutube.ru/video/d755fa5e1e593eab62d544821193f6ea/,"('Новинки для форелевой ловли от MIDA Group на выставке ""Мир Охоты и Рыбалки"" в Крокус Экспо.', 53, 'Охота и рыбалка')",15,Hunting and fishing,Охота и рыбалка,https://storage.yandexcloud.net/rutube-tagging/d755fa5e1e593eab62d544821193f6ea.mp4
https://rutube.ru/video/cb2ab3c6dd5f0bfef7060190c35d3956/,"('ПОЛИТИКА НА ГРАНИ', 51, 'Политика')",16,Politics,Политика,https://storage.yandexcloud.net/rutube-tagging/cb2ab3c6dd5f0bfef7060190c35d3956.mp4
https://rutube.ru/video/d3f2ee317a92bd5110a9e3cc6ca4d03e/,"('""Хабирова оштрафует Курултай?!"" ""Открытая Политика"". Выпуск - 623. От 22.09.24', 51, 'Политика')",16,Politics,Политика,https://storage.yandexcloud.net/rutube-tagging/d3f2ee317a92bd5110a9e3cc6ca4d03e.mp4
https://rutube.ru/video/85bce03925e24e137efa41889caedac8/,"('Русский спецназ - лекарство для ВСУ', 51, 'Политика')",16,Politics,Политика,https://storage.yandexcloud.net/rutube-tagging/85bce03925e24e137efa41889caedac8.mp4
https://rutube.ru/video/b4bd92df4ad6300ca55acada6cbef127/,"('Олимпийские игры - 2024: крах цивилизации, негодование зрителей, скандалы. Панорама', 51, 'Политика')",16,Politics,Политика,https://storage.yandexcloud.net/rutube-tagging/b4bd92df4ad6300ca55acada6cbef127.mp4
https://rutube.ru/video/e13a9276dedf7ef5f9c28872dfcbbc9f/,"('Андрей Ваджра. Будет еще хуже, уезжайте', 51, 'Политика')",16,Politics,Политика,https://storage.yandexcloud.net/rutube-tagging/e13a9276dedf7ef5f9c28872dfcbbc9f.mp4
https://rutube.ru/video/ac9f0f78a922c1e089e11157db1c8be4/,"('Грозное будущее: три жизненно важных трансформации. Лекция в Хабаровске (часть 1)', 51, 'Политика')",16,Politics,Политика,https://storage.yandexcloud.net/rutube-tagging/ac9f0f78a922c1e089e11157db1c8be4.mp4
https://rutube.ru/video/5000e94714307c914d0389619a77e312/,"('Чем великий политик отличается от успешного?', 51, 'Политика')",16,Politics,Политика,https://storage.yandexcloud.net/rutube-tagging/5000e94714307c914d0389619a77e312.mp4
https://rutube.ru/video/09e7d060957d97dcd5a35a86a63c772e/,"('Взрыв пейджеров пошёл не по плану Израиля! США решили заменить Зеленского военной хунтой!', 51, 'Политика')",16,Politics,Политика,https://storage.yandexcloud.net/rutube-tagging/09e7d060957d97dcd5a35a86a63c772e.mp4
https://rutube.ru/video/a2bbc133f8bce687ea157900e9231c61/,"('Судьба Дурова: Запад атакует соцсети. Кто следующий? Цензура цветущего сада. Понятная политика', 51, 'Политика')",16,Politics,Политика,https://storage.yandexcloud.net/rutube-tagging/a2bbc133f8bce687ea157900e9231c61.mp4
https://rutube.ru/video/cce939ae87e39607a4d259ec952db041/,"('袙谢邪写懈屑懈褉 袩褍褌懈薪 锌褉懈斜褘谢 胁 袦芯薪谐芯谢懈褞 褋 芯褎懈褑懈邪谢褜薪褘屑 胁懈蟹懈褌芯屑馃\ue05e馃\ue632馃挋鉂わ笍馃嚪馃嚭馃嚪馃嚭馃嚪馃嚭', 51, '袩芯谢懈褌懈泻邪')",16,Politics,Политика,https://storage.yandexcloud.net/rutube-tagging/cce939ae87e39607a4d259ec952db041.mp4
https://rutube.ru/video/6827490ae592113725d0ec002f152c33/,"('6. Предмет психологии: логика его исторического развития. ГОСЫ по психологии. Общая психология', 50, 'Психология')",17,Psychology,Психология,https://storage.yandexcloud.net/rutube-tagging/6827490ae592113725d0ec002f152c33.mp4
https://rutube.ru/video/2cc4aabe1ba3e33ef0795b58e8cf5d18/,"('Как научиться разбираться в людях? Навык ЧИТАТЬ ЛЮДЕЙ', 50, 'Психология')",17,Psychology,Психология,https://storage.yandexcloud.net/rutube-tagging/2cc4aabe1ba3e33ef0795b58e8cf5d18.mp4
https://rutube.ru/video/8e427956c6794f028bfbc1efa716208d/,"('Сатья Дас: муж замечательный, но как выпьет... #сатьядас #юмор #психология', 50, 'Психология')",17,Psychology,Психология,https://storage.yandexcloud.net/rutube-tagging/8e427956c6794f028bfbc1efa716208d.mp4
https://rutube.ru/video/0dd28488923fd6b83d5a25bc7b834184/,"('К чему снится Переправа ?', 50, 'Психология')",17,Psychology,Психология,https://storage.yandexcloud.net/rutube-tagging/0dd28488923fd6b83d5a25bc7b834184.mp4
https://rutube.ru/video/32634d4d26b5e3c7238e35a3e367a820/,"('РЕВНОСТЬ БИШИМБАЕВА. ПРИЧИНЫ РЕВНОСТИ #кучарин #ревность #бишимбаев', 50, 'Психология')",17,Psychology,Психология,https://storage.yandexcloud.net/rutube-tagging/32634d4d26b5e3c7238e35a3e367a820.mp4
https://rutube.ru/video/30ff5d2c0e98be01454a168c14c853e2/,"('Как не потерять вкус к жизни,\n5 шагов по возвращению себя самому.', 50, 'Психология')",17,Psychology,Психология,https://storage.yandexcloud.net/rutube-tagging/30ff5d2c0e98be01454a168c14c853e2.mp4
https://rutube.ru/video/45074c473311465867c606d3cadb0f60/,"('? КАК ПОЗНАКОМИТЬСЯ С ДЕВУШКОЙ: УРОКИ ПИКАПА И ЖЕНСКОЙ ПСИХОЛОГИИ С МУЛЬТИЧЕЛОМ | #МУЛЬТИЧЕЛ', 50, 'Психология')",17,Psychology,Психология,https://storage.yandexcloud.net/rutube-tagging/45074c473311465867c606d3cadb0f60.mp4
https://rutube.ru/video/58c00bc22945ae4ac96462153cba0eff/,"('Биоактивные точки.', 50, 'Психология')",17,Psychology,Психология,https://storage.yandexcloud.net/rutube-tagging/58c00bc22945ae4ac96462153cba0eff.mp4
https://rutube.ru/video/d6892100df1e64b646ab2203cb6d099b/,"('Онлайн-клуб для родителей ""Как поддержать своего ребенка?""', 50, 'Психология')",17,Psychology,Психология,https://storage.yandexcloud.net/rutube-tagging/d6892100df1e64b646ab2203cb6d099b.mp4
https://rutube.ru/video/3648669041645d2eb5d1a31af66f663d/,"('""Одиночество как ресурс"" Даниил  Андрюк', 50, 'Психология')",17,Psychology,Психология,https://storage.yandexcloud.net/rutube-tagging/3648669041645d2eb5d1a31af66f663d.mp4
https://rutube.ru/video/fdbeeeb5e03558bba438d702e5b8060d/,"('Белое безмолвие', 13, 'Разное')",18,Journeys,Путешествия,https://storage.yandexcloud.net/rutube-tagging/fdbeeeb5e03558bba438d702e5b8060d.mp4
https://rutube.ru/video/a3367f7ef7ac6fe74eac064a0236eab5/,"('Казанская мистика', 11, 'Путешествия')",18,Journeys,Путешествия,https://storage.yandexcloud.net/rutube-tagging/a3367f7ef7ac6fe74eac064a0236eab5.mp4
https://rutube.ru/video/5b69231f76efbc10d5bbae6a45ba2e13/,"('Мотопутешествие в Беларусь. Замки, экскурсия во Дворец Президента, мотопарад HOG Rally Minsk', 11, 'Путешествия')",18,Journeys,Путешествия,https://storage.yandexcloud.net/rutube-tagging/5b69231f76efbc10d5bbae6a45ba2e13.mp4
https://rutube.ru/video/34725c4b08af7d69b3cd3fa5f925bdef/,"('Кострома.Прогулка по улице Советская.MP4', 11, 'Путешествия')",18,Journeys,Путешествия,https://storage.yandexcloud.net/rutube-tagging/34725c4b08af7d69b3cd3fa5f925bdef.mp4
https://rutube.ru/video/47c1de35ea3a6b883ed2e4ab1d8df028/,"('ОБЗОР ЛЕГКОЙ ПАЛАТКИ BIG AGNES', 11, 'Путешествия')",18,Journeys,Путешествия,https://storage.yandexcloud.net/rutube-tagging/47c1de35ea3a6b883ed2e4ab1d8df028.mp4
https://rutube.ru/video/73f45491c805bc97087fa222dcc319af/,"('Canazei 2008.mpg', 11, 'Путешествия')",18,Journeys,Путешествия,https://storage.yandexcloud.net/rutube-tagging/73f45491c805bc97087fa222dcc319af.mp4
https://rutube.ru/video/9821141a234dc47cab3300fb4ee321ef/,"('Озеро Тосканка (Ворсменское)', 11, 'Путешествия')",18,Journeys,Путешествия,https://storage.yandexcloud.net/rutube-tagging/9821141a234dc47cab3300fb4ee321ef.mp4
https://rutube.ru/video/c7303f39943d4ce3c53f4469b9d9c684/,"('Южное Гоа🌍Пляж Палолем. Цены на отели. Полезные советы. Как разводят на массажах.', 11, 'Путешествия')",18,Journeys,Путешествия,https://storage.yandexcloud.net/rutube-tagging/c7303f39943d4ce3c53f4469b9d9c684.mp4
https://rutube.ru/video/2ab2ad12df3626f36b31b38096f08f53/,"('Беларусь. Костёл Вознесения Девы Марии в городе Желудок (1853-54 гг)', 11, 'Путешествия')",18,Journeys,Путешествия,https://storage.yandexcloud.net/rutube-tagging/2ab2ad12df3626f36b31b38096f08f53.mp4
https://rutube.ru/video/32c9580c84e98fd56d96aea93e7ff6ff/,"('Фарма | Первая серия | PREMIER', 5, 'Сериалы')",19,Serials,Сериалы,https://storage.yandexcloud.net/rutube-tagging/32c9580c84e98fd56d96aea93e7ff6ff.mp4
https://rutube.ru/video/1c57c74a524f69f678c1e545a9eab860/,"('Сериал Бесстыжие 8 сезон 6 серия / Shameless', 5, 'Сериалы')",19,Serials,Сериалы,https://storage.yandexcloud.net/rutube-tagging/1c57c74a524f69f678c1e545a9eab860.mp4
https://rutube.ru/video/a79f167e298905a197f1c7c6c7c9ea1c/,"('Сериал Бесстыжие 11 сезон 11 серия / Shameless', 5, 'Сериалы')",19,Serials,Сериалы,https://storage.yandexcloud.net/rutube-tagging/a79f167e298905a197f1c7c6c7c9ea1c.mp4
https://rutube.ru/video/419f8620c54151bbdbd908c198ac44f2/,"('Шугар - 1 сезон 7 серия / Sugar (озвучка Jaskier)', 5, 'Сериалы')",19,Serials,Сериалы,https://storage.yandexcloud.net/rutube-tagging/419f8620c54151bbdbd908c198ac44f2.mp4
https://rutube.ru/video/8855dd8e885cf004d427d9a60049808e/,"('Шугар - 1 сезон 1 серия / Sugar (озвучка Jaskier)', 5, 'Сериалы')",19,Serials,Сериалы,https://storage.yandexcloud.net/rutube-tagging/8855dd8e885cf004d427d9a60049808e.mp4
https://rutube.ru/video/234a569fb0d3e7e9b3d9f240084a271d/,"('Джинни и Джорджия / Ginny & Georgia – 2 сезон 3 серия', 5, 'Сериалы')",19,Serials,Сериалы,https://storage.yandexcloud.net/rutube-tagging/234a569fb0d3e7e9b3d9f240084a271d.mp4
https://rutube.ru/video/24c14aa4a2655de30c752c3f7455e695/,"('Борджиа 3 сезон 1 серия', 17, 'Обучение')",19,Serials,Сериалы,https://storage.yandexcloud.net/rutube-tagging/24c14aa4a2655de30c752c3f7455e695.mp4
https://rutube.ru/video/db10e300d52edf147e303060c1a561ab/,"('Борджиа 2 сезон 5 серия', 73, 'Лайфстайл')",19,Serials,Сериалы,https://storage.yandexcloud.net/rutube-tagging/db10e300d52edf147e303060c1a561ab.mp4
https://rutube.ru/video/0f50c67ae8bdf7bcbe0d3880ac759e70/,"('Секретные материалы - сезон 1 серия 5 / The X Files', 5, 'Сериалы')",19,Serials,Сериалы,https://storage.yandexcloud.net/rutube-tagging/0f50c67ae8bdf7bcbe0d3880ac759e70.mp4
https://rutube.ru/video/fb0978f7f6438f6e79444b70f83d8f01/,"('Анимационный сериал Южный парк – 26 сезон 4 серия / South Park', 5, 'Сериалы')",19,Serials,Сериалы,https://storage.yandexcloud.net/rutube-tagging/fb0978f7f6438f6e79444b70f83d8f01.mp4
https://rutube.ru/video/3330943ac03b338eeab4c7bbddfac239/,"('История о том, как Мочалов решил с ТАЛЕМ сыграть ВОЛЖСКИЙ ГАМБИТ! Шахматы.', 16, 'Спорт')",20,Sport,Спорт,https://storage.yandexcloud.net/rutube-tagging/3330943ac03b338eeab4c7bbddfac239.mp4
https://rutube.ru/video/14808c00b887bfbc2cd671ed45c23dca/,"('Мастер-класс от Федора Емельяненко по СБЕ ММА', 16, 'Спорт')",20,Sport,Спорт,https://storage.yandexcloud.net/rutube-tagging/14808c00b887bfbc2cd671ed45c23dca.mp4
https://rutube.ru/video/00029b6d730c9e3fe8dbb3a350645a38/,"('Обзор матчей чемпионата Испании от 02.05.16, Обзор матча, Бетис - Барселона', 16, 'Спорт')",20,Sport,Спорт,https://storage.yandexcloud.net/rutube-tagging/00029b6d730c9e3fe8dbb3a350645a38.mp4
https://rutube.ru/video/3895071eee2b3cb27f6b5eb782cf7897/,"('ЦСКА - Краснодар. Обзор матча FONBET Кубка России 18.09.2024', 16, 'Спорт')",20,Sport,Спорт,https://storage.yandexcloud.net/rutube-tagging/3895071eee2b3cb27f6b5eb782cf7897.mp4
https://rutube.ru/video/cfcde5dbc2b61e9f1e7b7feebfd8591f/,"('Акрон - Краснодар. Обзор матча Мир РПЛ 21.09.2024', 16, 'Спорт')",20,Sport,Спорт,https://storage.yandexcloud.net/rutube-tagging/cfcde5dbc2b61e9f1e7b7feebfd8591f.mp4
